Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
0.0,1,64.0,24505.164758121056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.081964492797852E-5,100,0.0,DDOS-ICMP_FLOOD
19.88,6,64.0,21868.112617309696,0.97,0.0,0.97,0.01,0.01,0.0,0.0,1,0,97,97,0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6096,60,156,60.96,9.599999999999993,60.96,4.573822021484375E-5,100,92.15999999999984,DDOS-RSTFINFLOOD
0.0,1,64.0,8472.485607514393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.180291175842E-4,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,41152.904238618525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.429962158203125E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,48896.05968757286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.046108245849609E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,22588.88410168031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.426956176757813E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,24509.460643954888,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.081010818481445E-5,100,0.0,DDOS-RSTFINFLOOD
32.0,6,64.0,355449.4915254237,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1251,66,657,125.1,186.89060971595123,125.1,2.8133392333984377E-6,10,34928.1,VULNERABILITYSCAN
19.8,6,63.36,8278.177117255807,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.217579841613E-4,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,33146.07238817765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.017902374267578E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,49165.44367600516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.034902572631836E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,28459.112498303704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.972768783569336E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,35931.67137839459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.784013748168945E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.64,14837.114860801585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6039,60,99,60.39,3.9000000000000026,60.39,6.73985481262207E-5,100,15.21000000000002,DOS-UDP_FLOOD
0.44,1,62.72,1396.6674214473142,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.97,0.0,0.98,0.98,91760,60,1514,917.6,589.6585555397397,917.6,7.188391685485E-4,100,347697.2121212123,DDOS-ICMP_FRAGMENTATION
20.0,6,64.0,26420.8125984252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.785848617553711E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
32.0,6,80.8,1545.831275568496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,2962,1514.0,682.5937461054139,1514.0,7.520914077758E-4,10,465934.2222222223,BENIGN
0.0,47,64.0,5025.104532330142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,2.00080871582E-4,100,0.0,MIRAI-GREETH_FLOOD
8.0,17,64.0,24432.364420108348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.092931747436523E-5,100,0.0,DOS-UDP_FLOOD
0.0,1,64.0,59696.897238827216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6760826110839843E-5,100,0.0,DDOS-ICMP_FLOOD
8.16,17,65.73,5321.977896486531,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.879096031188E-4,100,0.0,DOS-UDP_FLOOD
8.0,17,64.0,47079.4028510495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.142906188964844E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,20639.22842239937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.846096038818359E-5,100,0.0,DDOS-UDP_FLOOD
8.12,17,65.91,12425.358454793222,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.04901123046875E-5,100,0.0,DDOS-UDP_FLOOD
19.68,6,64.0,18514.62876313234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6030,60,90,60.3,3.0000000000000013,60.3,5.401134490966797E-5,100,9.000000000000009,DOS-TCP_FLOOD
0.0,1,64.0,47100.55025266704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1240711212158204E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,63.36,19988.10522302707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.002975463867188E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,13111.297280400126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.628202438354492E-5,100,0.0,DDOS-ICMP_FLOOD
7.92,17,65.91,12596.264039882277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0,60.1,7.939815521240234E-5,100,1.0,DDOS-UDP_FLOOD
20.0,6,64.0,29394.519587917865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.401994705200195E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,30129.32978952661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.326177597045898E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,33784.16431735804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9609203338623046E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,18375.92113910186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.4628849029541015E-5,100,0.0,DDOS-ICMP_FLOOD
8.24,17,69.73,26061.289921709955,0.01,0.0,0.0,0.0,0.02,0.0,0.0,2,0,1,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.95,0.0,0.0,0.03,0.0,1.0,1.0,6042,60,70,60.42,1.8919286295719349,60.42,3.838062286376953E-5,100,3.579393939393939,DDOS-UDP_FLOOD
20.2,6,65.71,2816.3489494853184,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.596401214599E-4,100,1.9599999999999984,DOS-SYN_FLOOD
8.0,17,64.0,36142.214562688496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.767801284790039E-5,100,0.0,DDOS-UDP_FLOOD
20.08,6,66.1,2697.5271244541345,0.0,0.98,0.0,0.0,0.02,0.0,0.0,2,98,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6047,60,93,60.47,3.571647612330572,60.47,3.707098960876E-4,100,12.756666666666677,DOS-SYN_FLOOD
20.0,6,64.0,55924.05333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.789093017578125E-5,100,0.0,DDOS-PSHACK_FLOOD
7.92,17,63.36,3879.268597219781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.577805519104E-4,100,0.0,DDOS-UDP_FLOOD
7.92,17,63.36,48759.63729365264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.0508766174316405E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,101606.2015503876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.851455688476564E-6,100,0.0,DDOS-ICMP_FLOOD
20.2,6,64.0,15058.174768435414,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,6.899833679199218E-5,100,1.959999999999999,DDOS-TCP_FLOOD
0.0,1,64.0,6146.31086883252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.627087593078E-4,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,52573.37678616195,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9021034240722657E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,7064.685868283645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.415586471557E-4,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,26588.29793977813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.801107406616211E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,103180.91020910208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1031627655029298E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
24.8,6,98.7,80.24857269679947,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3139,66,1204,313.9,412.4494447134636,313.9,0.0130922794342041,10,170114.54444444444,BENIGN
20.0,6,64.0,13227.487464126903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.560014724731445E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,23804.22247446084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.201889038085938E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,59384.17103213932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6849040985107422E-5,100,0.0,DDOS-RSTFINFLOOD
19.8,6,63.36,44964.66552315609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.2251605987548828E-5,100,0.0,DDOS-TCP_FLOOD
19.8,6,63.36,15417.401213012314,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,6.486177444458008E-5,100,0.0,DDOS-SYN_FLOOD
19.8,6,63.36,10067.457155201382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,9.932994842529296E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,63.78,42899.70338549657,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6063,60,123,60.63,6.300000000000011,60.63,2.3310184478759765E-5,100,39.69000000000014,DDOS-TCP_FLOOD
20.0,6,64.0,29454.38202247191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.396034240722656E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,163139.01205756515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.148815155029297E-6,100,0.0,DDOS-ICMP_FLOOD
19.88,6,64.0,16914.562245432917,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6090,60,150,60.9,9.0,60.9,5.912065505981445E-5,100,80.99999999999999,DDOS-RSTFINFLOOD
8.0,17,64.64,42001.84257961145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6182,60,242,61.82,18.199999999999992,61.82,2.380847930908203E-5,100,331.23999999999967,DDOS-UDP_FLOOD
20.0,6,64.0,32883.60642885143,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.041982650756836E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,54770.22721337164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.82795524597168E-5,100,0.0,DDOS-UDP_FLOOD
18.44,6,75.69,131.7094738534507,0.04,0.05,0.0,0.2,0.47,0.0,0.0,47,5,4,0,0.12,0.2,0.04,0.0,0.0,0.0,0.0,0.49,0.46,0.01,0.04,0.01,0.0,0.96,0.96,10384,60,788,103.84,113.8378893449146,103.84,0.0076534795761108,100,12959.065050505022,DOS-SYN_FLOOD
20.0,6,64.0,39805.48543228623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.512216567993164E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,21363.540976926604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.681825637817383E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,67.18,27165.181347150257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.681182861328125E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,50303.47805229072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9888877868652344E-5,100,0.0,DDOS-PSHACK_FLOOD
7.92,17,67.82,14178.56804813738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6164,60,214,61.64,15.422350303662864,61.64,7.052898406982422E-5,100,237.8488888888901,DOS-UDP_FLOOD
0.0,1,64.0,30194.3992513138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.312826156616211E-5,100,0.0,DDOS-ICMP_FLOOD
19.8,6,63.36,19813.42529170013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.0470829010009765E-5,100,0.0,DDOS-TCP_FLOOD
24.4,6,94.9,226.5990988557413,0.0,0.5,0.3,0.0,0.5,0.0,0.0,5,5,0,3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,612,60,66,61.2,2.5298221281347035,61.2,0.0044874906539916,10,6.400000000000001,RECON-HOSTDISCOVERY
0.0,47,64.0,5173.873462691354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,1.946687698364E-4,100,0.0,MIRAI-GREIP_FLOOD
0.0,1,64.0,16636.141519911154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.011962890625E-5,100,0.0,DDOS-ICMP_FLOOD
19.88,6,65.91,18573.66043751661,0.0,0.98,0.0,0.01,0.01,0.0,0.0,1,98,0,0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6063,60,123,60.63,6.300000000000005,60.63,5.384922027587891E-5,100,39.69000000000007,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,39002.26892319137,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5649070739746093E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,19157.321640632137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.385875701904297E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,15961.883015564945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.264925003051757E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,51999.80163649889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.924037933349609E-5,100,0.0,DDOS-RSTFINFLOOD
0.08,1,64.0,11039.966308696568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6047,60,107,60.47,4.699999999999994,60.47,9.061098098754884E-5,100,22.08999999999994,DDOS-ICMP_FLOOD
20.0,6,64.0,47733.06020257198,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0949840545654295E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,19413.580189770888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.151033401489258E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,38154.31638315292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6218891143798828E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23916.884301761987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.181146621704102E-5,100,0.0,DDOS-SYN_FLOOD
